order_id,region,country,shipping_mode,real_days,scheduled_days,delay_days,is_late,order_value_usd,item_quantity,co2_emission_tons
9584,South America,Brasil,Same Day,1,0,1,1,40.97999954,2,0.0018
26740,Oceania,Australia,Same Day,0,0,0,0,173.9799957,2,0.0018
27009,South Asia,Bangladés,Same Day,0,0,0,0,119.9800034,2,0.0018
21927,South Asia,India,Same Day,0,0,0,0,115.1800003,2,0.0018
48507,West Asia,Siria,Same Day,0,0,0,0,115.1800003,2,0.0018
24308,Eastern Asia,China,Same Day,1,0,1,1,111.5800018,2,0.0018
30649,Oceania,Nueva Zelanda,Same Day,0,0,0,0,98.37999725,2,0.0018
23935,Southeast Asia,Singapur,Same Day,0,0,0,0,78.37999725,2,0.0018
25930,South Asia,India,Same Day,1,0,1,1,91.0,2,0.0018
27845,Southeast Asia,Indonesia,Same Day,0,0,0,0,82.0,2,0.0018
33767,South of  USA ,Estados Unidos,Same Day,1,0,1,1,118.7799988,2,0.0018
39051,East of USA,Estados Unidos,Same Day,0,0,0,0,95.0,2,0.0018
34749,South of  USA ,Estados Unidos,Same Day,0,0,0,0,70.37999725,2,0.0018
37838,West of USA ,Estados Unidos,Same Day,0,0,0,0,59.99000168,2,0.0018
31998,East of USA,Estados Unidos,Same Day,0,0,0,0,47.97999954,2,0.0018
49586,North Africa,Marruecos,Same Day,1,0,1,1,90.69000244,3,0.0027
48516,East Africa,Ruanda,Same Day,0,0,0,0,148.5,3,0.0027
48516,East Africa,Ruanda,Same Day,0,0,0,0,147.0,3,0.0027
41932,East Africa,Somalia,Same Day,0,0,0,0,132.0,3,0.0027
50902,East Africa,Kenia,Same Day,0,0,0,0,120.0,3,0.0027
66547,Western Europe,Alemania,Same Day,0,0,0,0,278.9700012,3,0.0027
66547,Western Europe,Alemania,Same Day,0,0,0,0,127.5,3,0.0027
19059,Western Europe,Alemania,Same Day,0,0,0,0,260.9700012,3,0.0027
66463,Western Europe,Francia,Same Day,0,0,0,0,254.9700012,3,0.0027
17127,Southern Europe,Italia,Same Day,0,0,0,0,224.9799957,3,0.0027
68496,Northern Europe,Reino Unido,Same Day,1,0,1,1,172.7700043,3,0.0027
61757,Southern Europe,España,Same Day,0,0,0,0,161.9700012,3,0.0027
16450,Northern Europe,Reino Unido,Same Day,0,0,0,0,127.5,3,0.0027
14710,Western Europe,Alemania,Same Day,1,0,1,1,127.5,3,0.0027
43943,Eastern Europe,Rusia,Same Day,0,0,0,0,123.0,3,0.0027
19101,Southern Europe,España,Same Day,1,0,1,1,112.5,3,0.0027
6516,Central America,Panamá,Same Day,0,0,0,0,254.9700012,3,0.0027
9585,Central America,México,Same Day,1,0,1,1,161.9700012,3,0.0027
52997,Central America,El Salvador,Same Day,1,0,1,1,296.9700012,3,0.0027
54052,South America,Brasil,Same Day,0,0,0,0,251.9700012,3,0.0027
55022,Caribbean,República Dominicana,Same Day,0,0,0,0,248.9799957,3,0.0027
6158,South America,Argentina,Same Day,1,0,1,1,174.5700073,3,0.0027
59040,Central America,Honduras,Same Day,1,0,1,1,161.9700012,3,0.0027
59886,Central America,El Salvador,Same Day,0,0,0,0,147.5800018,3,0.0027
52997,Central America,El Salvador,Same Day,1,0,1,1,113.3700027,3,0.0027
8535,Central America,El Salvador,Same Day,1,0,1,1,141.75,3,0.0027
3544,Central America,México,Same Day,1,0,1,1,136.5,3,0.0027
9460,South America,Colombia,Same Day,0,0,0,0,107.9700012,3,0.0027
28524,Oceania,Australia,Same Day,0,0,0,0,254.9700012,3,0.0027
25836,Southeast Asia,Indonesia,Same Day,0,0,0,0,172.7700043,3,0.0027
26444,Oceania,Australia,Same Day,0,0,0,0,147.0,3,0.0027
30649,Oceania,Nueva Zelanda,Same Day,0,0,0,0,127.5,3,0.0027
30649,Oceania,Nueva Zelanda,Same Day,0,0,0,0,59.97999954,3,0.0027
28524,Oceania,Australia,Same Day,0,0,0,0,56.22999954,3,0.0027
31707,West of USA ,Estados Unidos,Same Day,1,0,1,1,269.9700012,3,0.0027
31998,East of USA,Estados Unidos,Same Day,0,0,0,0,224.9799957,3,0.0027
38778,West of USA ,Estados Unidos,Same Day,0,0,0,0,178.1699982,3,0.0027
31707,West of USA ,Estados Unidos,Same Day,1,0,1,1,142.5,3,0.0027
34749,South of  USA ,Estados Unidos,Same Day,0,0,0,0,141.75,3,0.0027
36439,East of USA,Estados Unidos,Same Day,1,0,1,1,136.5,3,0.0027
43448,West Africa,Costa de Marfil,Same Day,0,0,0,0,395.9599915,4,0.0036
47358,West Africa,Liberia,Same Day,0,0,0,0,351.9599915,4,0.0036
46134,East Africa,Mozambique,Same Day,0,0,0,0,237.5599976,4,0.0036
45191,North Africa,Egipto,Same Day,1,0,1,1,203.9700012,4,0.0036
45884,Southern Africa,SudAfrica,Same Day,1,0,1,1,196.0,4,0.0036
44128,Central Africa,República Democrática del Congo,Same Day,0,0,0,0,186.0,4,0.0036
42110,West Africa,Nigeria,Same Day,1,0,1,1,170.0,4,0.0036
43448,West Africa,Costa de Marfil,Same Day,0,0,0,0,65.5699997,4,0.0036
66964,Western Europe,Alemania,Same Day,1,0,1,1,339.9700012,4,0.0036
17127,Southern Europe,Italia,Same Day,0,0,0,0,239.9600067,4,0.0036
66463,Western Europe,Francia,Same Day,0,0,0,0,239.9600067,4,0.0036
19059,Western Europe,Alemania,Same Day,0,0,0,0,237.5599976,4,0.0036
62097,Western Europe,Países Bajos,Same Day,0,0,0,0,235.1600037,4,0.0036
18374,Northern Europe,Irlanda,Same Day,0,0,0,0,227.9600067,4,0.0036
14141,Western Europe,Francia,Same Day,0,0,0,0,215.9600067,4,0.0036
15563,Northern Europe,Reino Unido,Same Day,0,0,0,0,211.1600037,4,0.0036
15563,Northern Europe,Reino Unido,Same Day,0,0,0,0,208.7700043,4,0.0036
19101,Southern Europe,España,Same Day,1,0,1,1,196.7700043,4,0.0036
65727,Southern Europe,España,Same Day,0,0,0,0,179.9700012,4,0.0036
62097,Western Europe,Países Bajos,Same Day,0,0,0,0,180.0,4,0.0036
10926,Northern Europe,Suecia,Same Day,0,0,0,0,164.0,4,0.0036
3544,Central America,México,Same Day,1,0,1,1,351.9599915,4,0.0036
53772,Caribbean,Cuba,Same Day,1,0,1,1,104.9300003,4,0.0036
59886,Central America,El Salvador,Same Day,0,0,0,0,235.1600037,4,0.0036
3224,Central America,Guatemala,Same Day,0,0,0,0,235.1600037,4,0.0036
3322,Central America,El Salvador,Same Day,0,0,0,0,211.1600037,4,0.0036
10186,South America,Brasil,Same Day,1,0,1,1,196.7700043,4,0.0036
57300,South America,Colombia,Same Day,0,0,0,0,268.7999878,4,0.0036
5295,South America,Brasil,Same Day,0,0,0,0,182.0,4,0.0036
10269,South America,Brasil,Same Day,1,0,1,1,139.1699982,4,0.0036
52997,Central America,El Salvador,Same Day,1,0,1,1,119.9700012,4,0.0036
26568,Oceania,Australia,Same Day,1,0,1,1,391.9599915,4,0.0036
27009,South Asia,Bangladés,Same Day,0,0,0,0,232.7599945,4,0.0036
26740,Oceania,Australia,Same Day,0,0,0,0,226.7599945,4,0.0036
45885,West Asia,Arabia Saudí,Same Day,1,0,1,1,226.7599945,4,0.0036
23935,Southeast Asia,Singapur,Same Day,0,0,0,0,191.9700012,4,0.0036
20510,Oceania,Australia,Same Day,0,0,0,0,196.0,4,0.0036
22556,Oceania,Australia,Same Day,0,0,0,0,190.0,4,0.0036
27845,Southeast Asia,Indonesia,Same Day,0,0,0,0,189.0,4,0.0036
25930,South Asia,India,Same Day,1,0,1,1,180.0,4,0.0036
25896,Southeast Asia,Singapur,Same Day,0,0,0,0,168.0,4,0.0036
34749,South of  USA ,Estados Unidos,Same Day,0,0,0,0,363.9599915,4,0.0036
35277,East of USA,Estados Unidos,Same Day,1,0,1,1,347.9700012,4,0.0036
35277,East of USA,Estados Unidos,Same Day,1,0,1,1,232.7599945,4,0.0036
37788,South of  USA ,Estados Unidos,Same Day,1,0,1,1,226.7599945,4,0.0036
33767,South of  USA ,Estados Unidos,Same Day,1,0,1,1,200.0,4,0.0036
37788,South of  USA ,Estados Unidos,Same Day,1,0,1,1,180.0,4,0.0036
38535,West of USA ,Estados Unidos,Same Day,1,0,1,1,132.7700043,4,0.0036
32703,East of USA,Estados Unidos,Same Day,0,0,0,0,113.3600006,4,0.0036
47358,West Africa,Liberia,Same Day,0,0,0,0,464.9500122,5,0.0045
47358,West Africa,Liberia,Same Day,0,0,0,0,454.9500122,5,0.0045
46134,East Africa,Mozambique,Same Day,0,0,0,0,130.5,5,0.0045
50902,East Africa,Kenia,Same Day,0,0,0,0,374.9599915,5,0.0045
42110,West Africa,Nigeria,Same Day,1,0,1,1,272.9500122,5,0.0045
42110,West Africa,Nigeria,Same Day,1,0,1,1,269.9599915,5,0.0045
66547,Western Europe,Alemania,Same Day,0,0,0,0,472.4500122,5,0.0045
15563,Northern Europe,Reino Unido,Same Day,0,0,0,0,299.9500122,5,0.0045
61757,Southern Europe,España,Same Day,0,0,0,0,290.9500122,5,0.0045
61757,Southern Europe,España,Same Day,0,0,0,0,287.9500122,5,0.0045
66480,Southern Europe,España,Same Day,0,0,0,0,245.9600067,5,0.0045
16943,Northern Europe,Reino Unido,Same Day,0,0,0,0,239.9600067,5,0.0045
10926,Northern Europe,Suecia,Same Day,0,0,0,0,227.5,5,0.0045
6516,Central America,Panamá,Same Day,0,0,0,0,217.5,5,0.0045
55411,Central America,México,Same Day,1,0,1,1,484.9500122,5,0.0045
59058,South America,Brasil,Same Day,0,0,0,0,449.9599915,5,0.0045
9460,South America,Colombia,Same Day,0,0,0,0,449.9599915,5,0.0045
55022,Caribbean,República Dominicana,Same Day,0,0,0,0,296.9500122,5,0.0045
5962,Central America,México,Same Day,0,0,0,0,290.9500122,5,0.0045
4350,Central America,Panamá,Same Day,0,0,0,0,248.9600067,5,0.0045
6949,Caribbean,República Dominicana,Same Day,0,0,0,0,250.0,5,0.0045
5586,Central America,Honduras,Same Day,1,0,1,1,179.9600067,5,0.0045
57218,Caribbean,Barbados,Same Day,0,0,0,0,200.0,5,0.0045
6949,Caribbean,República Dominicana,Same Day,0,0,0,0,187.5,5,0.0045
6949,Caribbean,República Dominicana,Same Day,0,0,0,0,211.1600037,5,0.0045
30096,Eastern Asia,China,Same Day,0,0,0,0,499.9500122,5,0.0045
28524,Oceania,Australia,Same Day,0,0,0,0,472.4500122,5,0.0045
45885,West Asia,Arabia Saudí,Same Day,1,0,1,1,296.9500122,5,0.0045
26444,Oceania,Australia,Same Day,0,0,0,0,284.9500122,5,0.0045
30096,Eastern Asia,China,Same Day,0,0,0,0,245.9600067,5,0.0045
30096,Eastern Asia,China,Same Day,0,0,0,0,239.9600067,5,0.0045
48507,West Asia,Siria,Same Day,0,0,0,0,247.5,5,0.0045
30649,Oceania,Nueva Zelanda,Same Day,0,0,0,0,318.5,5,0.0045
26568,Oceania,Australia,Same Day,1,0,1,1,212.5,5,0.0045
41465,West Asia,Georgia,Same Day,0,0,0,0,254.75,5,0.0045
28705,Eastern Asia,China,Same Day,0,0,0,0,66.36000061,5,0.0045
40961,West of USA ,Estados Unidos,Same Day,1,0,1,1,489.9500122,5,0.0045
35316,South of  USA ,Estados Unidos,Same Day,1,0,1,1,479.9500122,5,0.0045
39051,East of USA,Estados Unidos,Same Day,0,0,0,0,278.9500122,5,0.0045
37840,West of USA ,Estados Unidos,Same Day,0,0,0,0,118.75,5,0.0045
38535,West of USA ,Estados Unidos,Same Day,1,0,1,1,139.5,5,0.0045
31998,East of USA,Estados Unidos,Same Day,0,0,0,0,205.0,5,0.0045
38535,West of USA ,Estados Unidos,Same Day,1,0,1,1,205.0,5,0.0045
33767,South of  USA ,Estados Unidos,Same Day,1,0,1,1,88.15000153,5,0.0045
45167,Central Africa,Angola,Second Class,3,2,1,1,74.98999786,1,0.0002
43821,West Africa,Ghana,Second Class,2,2,0,0,124.7900009,1,0.0002
46537,North Africa,Egipto,Second Class,3,2,1,1,123.4899979,1,0.0002
44856,West Africa,Nigeria,Second Class,2,2,0,0,123.4899979,1,0.0002
43419,North Africa,Sudán,Second Class,5,2,3,1,120.8899994,1,0.0002
46121,West Africa,Nigeria,Second Class,2,2,0,0,55.79000092,1,0.0002
50343,North Africa,Marruecos,Second Class,4,2,2,1,116.9899979,1,0.0002
45744,Central Africa,República Democrática del Congo,Second Class,5,2,3,1,110.4899979,1,0.0002
48056,West Africa,Nigeria,Second Class,2,2,0,0,110.4899979,1,0.0002
45744,Central Africa,República Democrática del Congo,Second Class,5,2,3,1,109.1900024,1,0.0002
46982,Central Africa,República Democrática del Congo,Second Class,3,2,1,1,107.8899994,1,0.0002
42339,Central Africa,República Democrática del Congo,Second Class,5,2,3,1,103.9899979,1,0.0002
46041,North Africa,Egipto,Second Class,2,2,0,0,48.5,1,0.0002
42339,Central Africa,República Democrática del Congo,Second Class,5,2,3,1,32.79000092,1,0.0002
44856,West Africa,Nigeria,Second Class,2,2,0,0,284.980011,1,0.0002
47763,North Africa,Sudán,Second Class,4,2,2,1,283.480011,1,0.0002
47763,North Africa,Sudán,Second Class,4,2,2,1,278.980011,1,0.0002
47790,North Africa,Argelia,Second Class,6,2,4,1,245.9799957,1,0.0002
13009,Western Europe,Países Bajos,Second Class,5,2,3,1,128.6900024,1,0.0002
17887,Western Europe,Países Bajos,Second Class,3,2,1,1,359.980011,1,0.0002
11967,Northern Europe,Reino Unido,Second Class,3,2,1,1,251.9799957,1,0.0002
71549,Western Europe,Francia,Second Class,5,2,3,1,157.8000031,1,0.0002
70879,Western Europe,Francia,Second Class,5,2,3,1,252.8800049,1,0.0002
69486,Western Europe,Francia,Second Class,2,2,0,0,443.0,1,0.0002
69554,Southern Europe,Italia,Second Class,5,2,3,1,427.1799927,1,0.0002
69697,Northern Europe,Reino Unido,Second Class,3,2,1,1,420.3999939,1,0.0002
70749,Western Europe,Alemania,Second Class,5,2,3,1,1350.0,1,0.0002
70801,Western Europe,Francia,Second Class,2,2,0,0,1305.0,1,0.0002
70868,Western Europe,Francia,Second Class,4,2,2,1,220.0099945,1,0.0002
69421,Southern Europe,Italia,Second Class,2,2,0,0,379.7099915,1,0.0002
69778,Western Europe,Alemania,Second Class,4,2,2,1,361.6300049,1,0.0002
64701,Western Europe,Alemania,Second Class,2,2,0,0,156.7899933,1,0.0002
66228,Western Europe,Francia,Second Class,4,2,2,1,77.58999634,1,0.0002
67849,Southern Europe,España,Second Class,5,2,3,1,98.98999786,1,0.0002
13314,Southern Europe,Italia,Second Class,5,2,3,1,96.98999786,1,0.0002
18111,Western Europe,Países Bajos,Second Class,2,2,0,0,95.98999786,1,0.0002
20275,Northern Europe,Finlandia,Second Class,6,2,4,1,92.98999786,1,0.0002
66869,Northern Europe,Reino Unido,Second Class,5,2,3,1,170.1000061,1,0.0002
12614,Northern Europe,Irlanda,Second Class,5,2,3,1,87.98999786,1,0.0002
15541,Western Europe,Alemania,Second Class,2,2,0,0,87.98999786,1,0.0002
46465,Eastern Europe,Rusia,Second Class,6,2,4,1,84.98999786,1,0.0002
64291,Western Europe,Países Bajos,Second Class,2,2,0,0,82.98999786,1,0.0002
17048,Western Europe,Alemania,Second Class,4,2,2,1,81.98999786,1,0.0002
12908,Western Europe,Alemania,Second Class,4,2,2,1,79.98999786,1,0.0002
46465,Eastern Europe,Rusia,Second Class,6,2,4,1,129.9900055,1,0.0002
67327,Western Europe,Austria,Second Class,3,2,1,1,129.9900055,1,0.0002
62582,Western Europe,Francia,Second Class,3,2,1,1,129.9900055,1,0.0002
13230,Northern Europe,Reino Unido,Second Class,6,2,4,1,128.6900024,1,0.0002
63937,Northern Europe,Reino Unido,Second Class,3,2,1,1,128.6900024,1,0.0002
70127,Western Europe,Alemania,Second Class,3,2,1,1,353.5299988,1,0.0002
66027,Western Europe,Países Bajos,Second Class,3,2,1,1,128.6900024,1,0.0002
65149,Western Europe,Alemania,Second Class,5,2,3,1,128.6900024,1,0.0002
10575,Western Europe,Francia,Second Class,6,2,4,1,128.6900024,1,0.0002
67542,Northern Europe,Reino Unido,Second Class,3,2,1,1,127.3899994,1,0.0002
67689,Western Europe,Francia,Second Class,5,2,3,1,58.79000092,1,0.0002
66027,Western Europe,Países Bajos,Second Class,3,2,1,1,127.3899994,1,0.0002
16951,Western Europe,Austria,Second Class,2,2,0,0,127.3899994,1,0.0002
66220,Western Europe,Países Bajos,Second Class,6,2,4,1,127.3899994,1,0.0002
67542,Northern Europe,Reino Unido,Second Class,3,2,1,1,126.0899963,1,0.0002
65653,Western Europe,Francia,Second Class,4,2,2,1,126.0899963,1,0.0002
15750,Western Europe,Alemania,Second Class,6,2,4,1,126.0899963,1,0.0002
66220,Western Europe,Países Bajos,Second Class,6,2,4,1,126.0899963,1,0.0002
12413,Northern Europe,Reino Unido,Second Class,4,2,2,1,124.7900009,1,0.0002
12614,Northern Europe,Irlanda,Second Class,5,2,3,1,123.4899979,1,0.0002
13314,Southern Europe,Italia,Second Class,5,2,3,1,123.4899979,1,0.0002
65653,Western Europe,Francia,Second Class,4,2,2,1,56.99000168,1,0.0002
63314,Western Europe,Francia,Second Class,5,2,3,1,123.4899979,1,0.0002
66588,Western Europe,Alemania,Second Class,4,2,2,1,123.4899979,1,0.0002
66638,Northern Europe,Reino Unido,Second Class,4,2,2,1,122.8399963,1,0.0002
70392,Southern Europe,España,Second Class,3,2,1,1,337.4599915,1,0.0002
63314,Western Europe,Francia,Second Class,5,2,3,1,122.8399963,1,0.0002
14874,Western Europe,Alemania,Second Class,5,2,3,1,122.8399963,1,0.0002
70409,Northern Europe,Reino Unido,Second Class,5,2,3,1,332.1000061,1,0.0002
18451,Southern Europe,Italia,Second Class,2,2,0,0,55.79000092,1,0.0002
14873,Southern Europe,Italia,Second Class,4,2,2,1,120.8899994,1,0.0002
62500,Western Europe,Alemania,Second Class,6,2,4,1,55.79000092,1,0.0002
63314,Western Europe,Francia,Second Class,5,2,3,1,120.8899994,1,0.0002
18791,Northern Europe,Reino Unido,Second Class,2,2,0,0,118.2900009,1,0.0002
70246,Western Europe,Francia,Second Class,2,2,0,0,324.9599915,1,0.0002
63314,Western Europe,Francia,Second Class,5,2,3,1,118.2900009,1,0.0002
62327,Southern Europe,Italia,Second Class,3,2,1,1,53.99000168,1,0.0002
66128,Western Europe,Alemania,Second Class,4,2,2,1,53.99000168,1,0.0002
42052,Eastern Europe,Hungría,Second Class,3,2,1,1,114.3899994,1,0.0002
63584,Southern Europe,Italia,Second Class,5,2,3,1,52.79000092,1,0.0002
18800,Southern Europe,Italia,Second Class,6,2,4,1,52.79000092,1,0.0002
65570,Southern Europe,España,Second Class,6,2,4,1,114.3899994,1,0.0002
62957,Western Europe,Alemania,Second Class,3,2,1,1,52.79000092,1,0.0002
10372,Western Europe,Austria,Second Class,3,2,1,1,114.3899994,1,0.0002
63584,Southern Europe,Italia,Second Class,5,2,3,1,113.0899963,1,0.0002
63856,Southern Europe,España,Second Class,2,2,0,0,113.0899963,1,0.0002
15541,Western Europe,Alemania,Second Class,2,2,0,0,52.18999863,1,0.0002
71261,Western Europe,Francia,Second Class,2,2,0,0,401.4899902,1,0.0002
63343,Western Europe,Francia,Second Class,4,2,2,1,113.0899963,1,0.0002
10372,Western Europe,Austria,Second Class,3,2,1,1,113.0899963,1,0.0002
70368,Northern Europe,Reino Unido,Second Class,4,2,2,1,303.5400085,1,0.0002
18537,Northern Europe,Suecia,Second Class,3,2,1,1,110.4899979,1,0.0002
14113,Northern Europe,Reino Unido,Second Class,4,2,2,1,110.4899979,1,0.0002
70242,Western Europe,Francia,Second Class,3,2,1,1,303.5400085,1,0.0002
10372,Western Europe,Austria,Second Class,3,2,1,1,110.4899979,1,0.0002
70367,Northern Europe,Reino Unido,Second Class,3,2,1,1,299.9599915,1,0.0002
12614,Northern Europe,Irlanda,Second Class,5,2,3,1,50.38999939,1,0.0002
71223,Western Europe,Francia,Second Class,4,2,2,1,387.6400146,1,0.0002
10316,Western Europe,Alemania,Second Class,2,2,0,0,109.1900024,1,0.0002
11075,Western Europe,Francia,Second Class,6,2,4,1,109.1900024,1,0.0002
10482,Western Europe,Alemania,Second Class,3,2,1,1,109.1900024,1,0.0002
17428,Western Europe,Alemania,Second Class,4,2,2,1,109.1900024,1,0.0002
41692,Eastern Europe,Rumania,Second Class,3,2,1,1,49.79000092,1,0.0002
15700,Northern Europe,Reino Unido,Second Class,6,2,4,1,107.8899994,1,0.0002
67748,Northern Europe,Reino Unido,Second Class,4,2,2,1,107.8899994,1,0.0002
65934,Western Europe,Francia,Second Class,5,2,3,1,107.8899994,1,0.0002
70131,Northern Europe,Suecia,Second Class,2,2,0,0,292.8200073,1,0.0002
66869,Northern Europe,Reino Unido,Second Class,5,2,3,1,106.5899963,1,0.0002
13340,Northern Europe,Noruega,Second Class,6,2,4,1,106.5899963,1,0.0002
12054,Western Europe,Francia,Second Class,5,2,3,1,49.18999863,1,0.0002
48925,Eastern Europe,Polonia,Second Class,6,2,4,1,47.99000168,1,0.0002
70436,Western Europe,Bélgica,Second Class,2,2,0,0,285.6799927,1,0.0002
65505,Western Europe,Alemania,Second Class,6,2,4,1,47.99000168,1,0.0002
11130,Western Europe,Alemania,Second Class,6,2,4,1,103.9899979,1,0.0002
67327,Western Europe,Austria,Second Class,3,2,1,1,103.9899979,1,0.0002
12054,Western Europe,Francia,Second Class,5,2,3,1,103.9899979,1,0.0002
41531,Eastern Europe,Rusia,Second Class,2,2,0,0,97.48999786,1,0.0002
66588,Western Europe,Alemania,Second Class,4,2,2,1,44.99000168,1,0.0002
67327,Western Europe,Austria,Second Class,3,2,1,1,97.48999786,1,0.0002
18791,Northern Europe,Reino Unido,Second Class,2,2,0,0,50.0,1,0.0002
16074,Western Europe,Francia,Second Class,5,2,3,1,39.99000168,1,0.0002
42812,Eastern Europe,Rusia,Second Class,3,2,1,1,39.59000015,1,0.0002
68825,Western Europe,Alemania,Second Class,6,2,4,1,49.0,1,0.0002
14570,Western Europe,Francia,Second Class,6,2,4,1,37.79000092,1,0.0002
10902,Western Europe,Francia,Second Class,3,2,1,1,46.5,1,0.0002
19995,Southern Europe,España,Second Class,6,2,4,1,45.5,1,0.0002
13230,Northern Europe,Reino Unido,Second Class,6,2,4,1,45.0,1,0.0002
65934,Western Europe,Francia,Second Class,5,2,3,1,35.99000168,1,0.0002
19130,Western Europe,Francia,Second Class,6,2,4,1,42.0,1,0.0002
67551,Northern Europe,Dinamarca,Second Class,2,2,0,0,41.5,1,0.0002
66869,Northern Europe,Reino Unido,Second Class,5,2,3,1,40.0,1,0.0002
10316,Western Europe,Alemania,Second Class,2,2,0,0,31.98999977,1,0.0002
12410,Northern Europe,Reino Unido,Second Class,6,2,4,1,29.98999977,1,0.0002
14234,Northern Europe,Reino Unido,Second Class,5,2,3,1,29.98999977,1,0.0002
18111,Western Europe,Países Bajos,Second Class,2,2,0,0,29.98999977,1,0.0002
